ID,Name,Glottocode,Macroarea,Latitude,Longitude,Family_Glottocode,Family_Name
2255_Dolgan_dolg1241,Dolgan,dolg1241,Eurasia,71.1083,94.2936,turk1311,Turkic
2256_Darkhat_dark1243,Darkhat,dark1243,Eurasia,50.623,99.4449,mong1349,Mongolic-Khitan
2257_Northern_Gyalrong_jiar1240,Northern Gyalrong,jiar1240,Eurasia,31.60295,102.22875,sino1245,Sino-Tibetan
2258_Juang_juan1238,Juang,juan1238,Eurasia,21.2606,85.5845,aust1305,Austroasiatic
2259_South_Azerbaijani_sout2697,South Azerbaijani,sout2697,Eurasia,36.5137,48.4302,turk1311,Turkic
2260_Kildin_Saami_kild1236,Kildin Saami,kild1236,Eurasia,68.2158,35.8348,ural1272,Uralic
2261_Russian_russ1263,Russian,russ1263,Eurasia,59.0,50.0,indo1319,Indo-European
2262_Irish_iris1253,Irish,iris1253,Eurasia,53.2186,-7.61509,indo1319,Indo-European
2263_Lowa_lowa1242,Lowa,lowa1242,Eurasia,29.0324,83.8959,sino1245,Sino-Tibetan
2264_Stod_Bhoti_stod1241,Stod Bhoti,stod1241,Eurasia,32.497,77.116,sino1245,Sino-Tibetan
2265_Danish_dani1285,Danish,dani1285,Eurasia,54.8655,9.36284,indo1319,Indo-European
2266_Tajik_taji1245,Tajik,taji1245,Eurasia,38.8213,68.5549,indo1319,Indo-European
2267_Yongning_Na_yong1270,Narua,yong1270,Eurasia,27.8,100.9,sino1245,Sino-Tibetan
2268_Besermyan_bese1243,Besermyan,bese1243,Eurasia,,,ural1272,Uralic
2269_French_stan1290,French,stan1290,Eurasia,48.0,2.0,indo1319,Indo-European
2270_Ishkashimi_ishk1246,Ishkashimi,ishk1246,Eurasia,36.67,71.55,indo1319,Indo-European
2271_KazymBerezoverSuryskarer_Khanty_khan1273,Kazym-Berezover-Suryskarer Khanty,khan1273,Eurasia,62.4308,66.1218,ural1272,Uralic
2272_Swiss_German_swis1247,Central Alemannic,swis1247,Eurasia,47.0516,8.46419,indo1319,Indo-European
2273_Western_Mari_west2392,Western Mari,west2392,Eurasia,56.22,46.569,ural1272,Uralic
2274_Czech_czec1258,Czech,czec1258,Eurasia,49.873398,15.10437,indo1319,Indo-European
2275_Maltese_malt1254,Maltese,malt1254,Eurasia,35.8884,14.4508,afro1255,Afro-Asiatic
2276_Chechen_chec1245,Chechen,chec1245,Eurasia,43.5,45.5,nakh1245,Nakh-Daghestanian
2277_Kannada_nucl1305,Kannada,nucl1305,Eurasia,13.5878,76.1198,drav1251,Dravidian
2278_Mirandese_mira1251,Mirandese,mira1251,Eurasia,41.5375,-6.38371,indo1319,Indo-European
2279_KazymBerezoverSuryskarer_Khanty_khan1273,Kazym-Berezover-Suryskarer Khanty,khan1273,Eurasia,62.4308,66.1218,ural1272,Uralic
2280_Tshangla_tsha1245,Tshangla,tsha1245,Eurasia,27.3694,91.7741,sino1245,Sino-Tibetan
2281__,,,,,,,
2282_Lithuanian_lith1251,Lithuanian,lith1251,Eurasia,55.1429,23.9601,indo1319,Indo-European
2283_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2284_JudeoTat_jude1256,Judeo-Tat,jude1256,Eurasia,42.068306,48.264749,indo1319,Indo-European
2285_Ladino_ladi1251,Ladino,ladi1251,Eurasia,41.205,28.6632,indo1319,Indo-European
2286_Northern_Yukaghir_nort2745,Northern Yukaghir,nort2745,Eurasia,70.498,157.853,yuka1259,Yukaghir
2287_Korean_kore1280,Korean,kore1280,Eurasia,37.5,128.0,kore1284,Koreanic
2288_Even_even1260,Even,even1260,Eurasia,70.6687,130.914,tung1282,Tungusic
2289_Munji_munj1244,Munji,munj1244,Eurasia,35.9321,70.9404,indo1319,Indo-European
2290_Brahui_brah1256,Brahui,brah1256,Eurasia,29.04,66.56,drav1251,Dravidian
2291_Naukan_Yupik_nauk1242,Naukan Yupik,nauk1242,Eurasia,65.5184,-171.755,eski1264,Eskimo-Aleut
2292_Evenki_even1259,Evenki,even1259,Eurasia,61.972,94.689,tung1282,Tungusic
2293_Kuvi_kuvi1243,Kuvi,kuvi1243,Eurasia,18.8832,83.7552,drav1251,Dravidian
2294_Thakali_thak1245,Thakali,thak1245,Eurasia,28.7014,83.6466,sino1245,Sino-Tibetan
2295_Mundari_mund1320,Mundari,mund1320,Eurasia,23.03,85.85,aust1305,Austroasiatic
2296_North_Azerbaijani_nort2697,North Azerbaijani,nort2697,Eurasia,40.9777,46.4737,turk1311,Turkic
2297_Itelmen_itel1242,West Itelmen,itel1242,Eurasia,56.046173,156.30704,chuk1271,Chukotko-Kamchatkan
2298_Puxi_puxi1242,Puxi,puxi1242,Eurasia,,,sino1245,Sino-Tibetan
2299_Bujhyal_bujh1238,Bujhyal,bujh1238,Eurasia,28.0084,84.5068,sino1245,Sino-Tibetan
2300_Laz_lazz1240,Laz,lazz1240,Eurasia,41.5004,41.9096,kart1248,Kartvelian
2301_Kangjia_kang1281,Kangjia,kang1281,Eurasia,35.043,101.254,mong1349,Mongolic-Khitan
2302_Maithili_mait1250,Maithili,mait1250,Eurasia,26.3817,86.2211,indo1319,Indo-European
2303_Spanish_stan1288,Spanish,stan1288,Eurasia,40.4414,-1.11788,indo1319,Indo-European
2304_Romansh_roma1326,Romansh,roma1326,Eurasia,46.5538,9.92812,indo1319,Indo-European
2305_Bondo_bond1245,Bondo,bond1245,Eurasia,19.1512,83.8141,aust1305,Austroasiatic
2306_Balti_balt1258,Balti,balt1258,Eurasia,34.4491,77.2859,sino1245,Sino-Tibetan
2307_SoluKhumbu_Sherpa_sher1255,Solu-Khumbu Sherpa,sher1255,Eurasia,27.674,86.9994,sino1245,Sino-Tibetan
2308_Spanish_stan1288,Spanish,stan1288,Eurasia,40.4414,-1.11788,indo1319,Indo-European
2309_Yue_Chinese_yuec1235,Yue Chinese,yuec1235,Eurasia,23.0,113.0,sino1245,Sino-Tibetan
2310_Kabardian_kaba1278,Kabardian,kaba1278,Eurasia,43.5082,43.3918,abkh1242,Abkhaz-Adyge
2311_Lezgian_lezg1247,Lezgian,lezg1247,Eurasia,41.5157,47.8951,nakh1245,Nakh-Daghestanian
2312_Dagur_daur1238,Dagur,daur1238,Eurasia,48.0,124.0,mong1349,Mongolic-Khitan
2313_Humla_huml1238,Humla,huml1238,Eurasia,30.1451,81.5659,sino1245,Sino-Tibetan
2314_Northeastern_Thai_nort2741,Northeastern Thai,nort2741,Eurasia,16.03,103.67,taik1256,Tai-Kadai
2315_Dhivehi_dhiv1236,Dhivehi,dhiv1236,Eurasia,1.928498,73.54433,indo1319,Indo-European
2316_Lithuanian_lith1251,Lithuanian,lith1251,Eurasia,55.1429,23.9601,indo1319,Indo-European
2317_Russia_Buriat_russ1264,Russia Buriat,russ1264,Eurasia,50.8533,105.564,mong1349,Mongolic-Khitan
2318_KaraKalpak_kara1467,Kara-Kalpak,kara1467,Eurasia,39.98,63.3223,turk1311,Turkic
2319_Lahu_lahu1253,Lahu,lahu1253,Eurasia,21.2701,100.214,sino1245,Sino-Tibetan
2320_Lao_laoo1244,Lao,laoo1244,Eurasia,19.0,102.46,taik1256,Tai-Kadai
2321_Northern_Pashto_nort2646,Northern Pashto,nort2646,Eurasia,34.0,71.33,indo1319,Indo-European
2322_Central_Pashto_cent1973,Central Pashto,cent1973,Eurasia,31.9153,69.4529,indo1319,Indo-European
2323_Hakka_Chinese_hakk1236,Hakka Chinese,hakk1236,Eurasia,25.0,116.0,sino1245,Sino-Tibetan
2324_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2325_Ligurian_ligu1248,Ligurian,ligu1248,Eurasia,44.0816,7.90522,indo1319,Indo-European
2326_Votic_voti1245,Votic,voti1245,Eurasia,59.3802,28.6235,ural1272,Uralic
2327_Khams_Tibetan_kham1282,Khams Tibetan,kham1282,Eurasia,31.9313,91.7062,sino1245,Sino-Tibetan
2328_Khams_Tibetan_kham1282,Khams Tibetan,kham1282,Eurasia,31.9313,91.7062,sino1245,Sino-Tibetan
2329_Tsez_dido1241,Tsez,dido1241,Eurasia,42.2646,45.8096,nakh1245,Nakh-Daghestanian
2330_Wymysorys_wymy1235,Wymysorys,wymy1235,Eurasia,49.91617,19.15195,indo1319,Indo-European
2331_Gagauz_gaga1249,Gagauz,gaga1249,Eurasia,44.5988,28.0277,turk1311,Turkic
2332_Northwestern_Pakhto_nort2647,Northwestern Pakhto,nort2647,Eurasia,,,indo1319,Indo-European
2333_Southern_Thai_sout2746,Southern Thai,sout2746,Eurasia,6.85668,99.7031,taik1256,Tai-Kadai
2334_Friulian_friu1240,Friulian,friu1240,Eurasia,46.1473,13.0493,indo1319,Indo-European
2335_Lak_lakk1252,Lak,lakk1252,Eurasia,42.1328,47.0809,nakh1245,Nakh-Daghestanian
2336_Kunigami_kuni1268,Kunigami,kuni1268,Eurasia,26.5911,128.068,japo1237,Japonic
2337_Luxembourgish_luxe1241,Moselle Franconian,luxe1241,Eurasia,49.6839,6.14931,indo1319,Indo-European
2338_Burmese_nucl1310,Burmese,nucl1310,Eurasia,20.7926,93.9665,sino1245,Sino-Tibetan
2339_Sauria_Paharia_saur1249,Sauria Paharia,saur1249,Eurasia,24.8124,87.6432,drav1251,Dravidian
2340_Basque_basq1248,Basque,basq1248,Eurasia,43.2787,-1.31622,,
2341_Laz_lazz1240,Laz,lazz1240,Eurasia,41.5004,41.9096,kart1248,Kartvelian
2342_Nepali_nepa1254,Nepali,nepa1254,Eurasia,28.0,85.0,indo1319,Indo-European
2343_Rusyn_rusy1239,Rusyn,rusy1239,Eurasia,48.7171,22.9579,indo1319,Indo-European
2344_Gurung_guru1261,Gurung,guru1261,Eurasia,27.41687,86.28988,sino1245,Sino-Tibetan
2345_Western_Balochi_west2368,Western Balochi,west2368,Eurasia,37.83,62.17,indo1319,Indo-European
2346_Baima_baim1244,Baima,baim1244,Eurasia,33.1001,103.952,sino1245,Sino-Tibetan
2347_Besisi_besi1244,Besisi,besi1244,Eurasia,2.717,101.676,aust1305,Austroasiatic
2348_Western_Balochi_west2368,Western Balochi,west2368,Eurasia,37.83,62.17,indo1319,Indo-European
2349_Adyghe_adyg1241,Adyghe,adyg1241,Eurasia,44.0,39.33,abkh1242,Abkhaz-Adyge
2350_Dakpakha_dakp1242,Dakpakha,dakp1242,Eurasia,27.3762,91.8245,sino1245,Sino-Tibetan
2351_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2352_Lizu_lizu1234,Lizu,lizu1234,Eurasia,28.333425,101.350309,sino1245,Sino-Tibetan
2353_Udmurt_udmu1245,Udmurt,udmu1245,Eurasia,56.12921,52.63548,ural1272,Uralic
2354_Betta_Kurumba_bett1235,Betta Kurumba,bett1235,Eurasia,11.6385,76.6064,drav1251,Dravidian
2355_Kumyk_kumy1244,Kumyk,kumy1244,Eurasia,43.0,47.0,turk1311,Turkic
2356_Chantyal_chan1310,Chantyal,chan1310,Eurasia,28.684,83.4488,sino1245,Sino-Tibetan
2357_Bhojpuri_bhoj1244,Bhojpuri,bhoj1244,Eurasia,26.458455,84.817115,indo1319,Indo-European
2358_Gheg_Albanian_gheg1238,Gheg Albanian,gheg1238,Eurasia,42.317,21.3837,indo1319,Indo-European
2359_Ho_hooo1248,Ho,hooo1248,Eurasia,23.9596,87.1188,aust1305,Austroasiatic
2360_Rawang_rawa1265,Rawang,rawa1265,Eurasia,27.1027,97.0738,sino1245,Sino-Tibetan
2361_Saek_saek1240,Saek,saek1240,Eurasia,17.4558,104.787,taik1256,Tai-Kadai
2362_Chukchi_chuk1273,Chukchi,chuk1273,Eurasia,68.6436,170.045,chuk1271,Chukotko-Kamchatkan
2363_Macedonian_mace1250,Macedonian,mace1250,Eurasia,41.5957,21.7932,indo1319,Indo-European
2364_GorumParenga_pare1266,Gorum-Parenga,pare1266,Eurasia,19.075,83.9723,aust1305,Austroasiatic
2365_Tausug_taus1251,Tausug,taus1251,Pacific,5.12236,118.88,aust1307,Austronesian
2366_LehKenhat_lada1244,Leh Ladakhi,lada1244,Eurasia,33.468,80.6013,sino1245,Sino-Tibetan
2367_Shan_shan1277,Shan,shan1277,Eurasia,21.5995,98.0342,taik1256,Tai-Kadai
2368_Bulgarian_bulg1262,Bulgarian,bulg1262,Eurasia,43.3646,25.047,indo1319,Indo-European
2369_Spiti_Bhoti_spit1240,Spiti Bhoti,spit1240,Eurasia,32.526,77.833,sino1245,Sino-Tibetan
2370_Nivkh_gily1242,Amur Nivkh,gily1242,Eurasia,52.59,140.681,nivk1234,Nivkh
2371_Laz_lazz1240,Laz,lazz1240,Eurasia,41.5004,41.9096,kart1248,Kartvelian
2372_Northern_Altai_nort2686,Northern Altai,nort2686,Eurasia,50.8998,88.0672,turk1311,Turkic
2373_Atayal_atay1247,Atayal,atay1247,Pacific,24.5209,121.388,aust1307,Austronesian
2374_Lu_luuu1242,Lü,luuu1242,Eurasia,21.0321,101.282,taik1256,Tai-Kadai
2375_Aragonese_arag1245,Aragonese,arag1245,Eurasia,42.4669,-0.00919,indo1319,Indo-European
2376_KazymBerezoverSuryskarer_Khanty_khan1273,Kazym-Berezover-Suryskarer Khanty,khan1273,Eurasia,62.4308,66.1218,ural1272,Uralic
2377_Brahui_brah1256,Brahui,brah1256,Eurasia,29.04,66.56,drav1251,Dravidian
2378_Faroese_faro1244,Faroese,faro1244,Eurasia,62.0732,-6.88497,indo1319,Indo-European
2379_Dzalakha_dzal1238,Dzalakha,dzal1238,Eurasia,27.7855,91.374,sino1245,Sino-Tibetan
2380_Tibetan_tibe1272,Tibetan,tibe1272,Eurasia,28.3681,90.1872,sino1245,Sino-Tibetan
2381_Basque_Souletin_basq1250,Basque Souletin,basq1250,Eurasia,,,basq1248,Basque
2382_Kirghiz_kirg1245,Kirghiz,kirg1245,Eurasia,42.0,74.0,turk1311,Turkic
2383_Darma_darm1243,Darma,darm1243,Eurasia,29.8629,80.5439,sino1245,Sino-Tibetan
2384_KomiYazva_komi1277,Komi-Yazva,komi1277,Eurasia,60.717,55.756,ural1272,Uralic
2385_Lao_laoo1244,Lao,laoo1244,Eurasia,19.0,102.46,taik1256,Tai-Kadai
2386_Ksingmul_puoc1238,Ksingmul,puoc1238,Eurasia,20.8862,103.931,aust1305,Austroasiatic
2387_Telugu_telu1262,Telugu,telu1262,Eurasia,16.4529,78.7024,drav1251,Dravidian
2388_Eastern_Newari_east2773,Eastern Newari,east2773,Eurasia,27.576985,86.033964,sino1245,Sino-Tibetan
2389_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2390_Bats_bats1242,Bats,bats1242,Eurasia,42.1806,45.344,nakh1245,Nakh-Daghestanian
2391_LamjungMelamchi_Yolmo_hela1238,Lamjung-Melamchi Yolmo,hela1238,Eurasia,27.9212,85.6289,sino1245,Sino-Tibetan
2392_Svan_svan1243,Svan,svan1243,Eurasia,42.9134,42.5915,kart1248,Kartvelian
2393_Kyerung_kyer1238,Kyerung,kyer1238,Eurasia,28.2922,85.4257,sino1245,Sino-Tibetan
2394_Dzongkha_dzon1239,Dzongkha,dzon1239,Eurasia,27.410786,89.581604,sino1245,Sino-Tibetan
2395_Ket_kett1243,Ket,kett1243,Eurasia,63.7551,87.5466,yeni1252,Yeniseian
2396_Wayu_wayu1241,Wayu,wayu1241,Eurasia,27.3047,86.1227,sino1245,Sino-Tibetan
2397_Paiwan_paiw1248,Paiwan,paiw1248,Pacific,22.3271,120.806,aust1307,Austronesian
2398_German_stan1295,German,stan1295,Eurasia,48.649,12.4676,indo1319,Indo-European
2399_Eastern_Yiddish_east2295,Eastern Yiddish,east2295,Eurasia,51.75,19.42,indo1319,Indo-European
2400_Udmurt_udmu1245,Udmurt,udmu1245,Eurasia,56.12921,52.63548,ural1272,Uralic
2401_Kabardian_kaba1278,Kabardian,kaba1278,Eurasia,43.5082,43.3918,abkh1242,Abkhaz-Adyge
2402_Tundra_Nenets_nene1249,Tundra Nenets,nene1249,Eurasia,66.1775,71.0234,ural1272,Uralic
2403_Karaim_kara1464,Karaim,kara1464,Eurasia,54.5534,25.1054,turk1311,Turkic
2404_Varli_varl1238,Varli,varl1238,Eurasia,20.5635,73.2975,indo1319,Indo-European
2405_Dutch_dutc1256,Dutch,dutc1256,Eurasia,52.0,5.0,indo1319,Indo-European
2406_Welsh_wels1247,Welsh,wels1247,Eurasia,52.0,-4.0,indo1319,Indo-European
2407_Japhug_japh1234,Japhug,japh1234,Eurasia,32.1,102.36,sino1245,Sino-Tibetan
2408_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2409_Mingrelian_ming1252,Mingrelian,ming1252,Eurasia,42.5129,41.8719,kart1248,Kartvelian
2410_Laz_lazz1240,Laz,lazz1240,Eurasia,41.5004,41.9096,kart1248,Kartvelian
2411_Tibetan_tibe1272,Tibetan,tibe1272,Eurasia,28.3681,90.1872,sino1245,Sino-Tibetan
2412_Alutor_alut1245,Alutor,alut1245,Eurasia,60.3844,165.653,chuk1271,Chukotko-Kamchatkan
2413_Eastern_Mari_east2328,Eastern Mari,east2328,Eurasia,55.8307,48.405,ural1272,Uralic
2414_Northeastern_Thai_nort2741,Northeastern Thai,nort2741,Eurasia,16.03,103.67,taik1256,Tai-Kadai
2415_Sikkimese_sikk1242,Sikkimese,sikk1242,Eurasia,27.85795,88.59153,sino1245,Sino-Tibetan
2416_Turkish_nucl1301,Turkish,nucl1301,Eurasia,39.8667,32.8667,turk1311,Turkic
2417_Mingrelian_ming1252,Mingrelian,ming1252,Eurasia,42.5129,41.8719,kart1248,Kartvelian
2418_Yagnobi_yagn1238,Yagnobi,yagn1238,Eurasia,39.1486,69.2422,indo1319,Indo-European
2419_Basque_basq1248,Basque,basq1248,Eurasia,43.2787,-1.31622,,
2420_Zhongu_zhon1235,Zhongu,zhon1235,Eurasia,32.43582,103.44179,sino1245,Sino-Tibetan
2421_Tibetan_tibe1272,Tibetan,tibe1272,Eurasia,28.3681,90.1872,sino1245,Sino-Tibetan
2422_Northeastern_Thai_nort2741,Northeastern Thai,nort2741,Eurasia,16.03,103.67,taik1256,Tai-Kadai
2423_Shan_shan1277,Shan,shan1277,Eurasia,21.5995,98.0342,taik1256,Tai-Kadai
2424_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2425_Catalan_stan1289,Catalan,stan1289,Eurasia,41.453,1.569,indo1319,Indo-European
2426_Nyaw_nyaw1245,Nyaw,nyaw1245,Eurasia,17.1213,104.151,taik1256,Tai-Kadai
2427_Italian_ital1282,Italian,ital1282,Eurasia,43.0464,12.6489,indo1319,Indo-European
2428_Georgian_nucl1302,Georgian,nucl1302,Eurasia,41.850397,43.78613,kart1248,Kartvelian
2429_Northern_Qiang_nort2722,Northern Qiang,nort2722,Eurasia,32.2766,103.192,sino1245,Sino-Tibetan
2430_Cebuano_cebu1242,Cebuano,cebu1242,Pacific,8.38799,124.367,aust1307,Austronesian
2431_Central_Pashto_cent1973,Central Pashto,cent1973,Eurasia,31.9153,69.4529,indo1319,Indo-European
2432_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2433_Khakas_khak1248,Khakas,khak1248,Eurasia,50.7393,107.169,turk1311,Turkic
2434_Vach_Khanty_vach1239,Vach Khanty,vach1239,Eurasia,,,ural1272,Uralic
2435_Gata_gata1239,Gata',gata1239,Eurasia,18.6076,82.984,aust1305,Austroasiatic
2436_Mingrelian_ming1252,Mingrelian,ming1252,Eurasia,42.5129,41.8719,kart1248,Kartvelian
2437_Sindhi_sind1272,Sindhi,sind1272,Eurasia,26.0,69.0,indo1319,Indo-European
2438_Arbereshe_Albanian_arbe1236,Arbëreshë Albanian,arbe1236,Eurasia,38.911,16.7164,indo1319,Indo-European
2439_Kurtokha_kurt1248,Kurtokha,kurt1248,Eurasia,27.5365,90.9822,sino1245,Sino-Tibetan
2440_Karata_kara1474,Karata,kara1474,Eurasia,42.6501,46.3151,nakh1245,Nakh-Daghestanian
2441_Norwegian_norw1258,Norwegian,norw1258,Eurasia,59.92,10.71,indo1319,Indo-European
2442_South_Estonian_sout2679,South Estonian,sout2679,Eurasia,57.85,27.0,ural1272,Uralic
2443_Romanian_roma1327,Romanian,roma1327,Eurasia,46.3913,24.2256,indo1319,Indo-European
2444_Sakha_yaku1245,Sakha,yaku1245,Eurasia,61.6974,133.98,turk1311,Turkic
2445_Northwestern_Kolami_nort2699,Northwestern Kolami,nort2699,Eurasia,20.1022,78.4934,drav1251,Dravidian
2446_Karelian_kare1335,Karelian,kare1335,Eurasia,65.1691,30.8655,ural1272,Uralic
2447_Slovak_slov1269,Slovak,slov1269,Eurasia,48.545705,18.78479,indo1319,Indo-European
2448_Liv_livv1244,Liv,livv1244,Eurasia,57.566,22.0262,ural1272,Uralic
2449_Modern_Hebrew_hebr1245,Modern Hebrew,hebr1245,Eurasia,31.1056,35.0179,afro1255,Afro-Asiatic
2450_Forest_Nenets_fore1274,Forest Nenets,fore1274,Eurasia,63.72,71.97,ural1272,Uralic
2451_Eastern_Tamang_east2347,Eastern Tamang,east2347,Eurasia,27.3239,87.0832,sino1245,Sino-Tibetan
2452_Gujarati_guja1252,Gujarati,guja1252,Eurasia,22.687,71.0962,indo1319,Indo-European
2453_Miyako_miya1259,Miyako,miya1259,Eurasia,24.7564,125.363,japo1237,Japonic
2454_Magahi_maga1260,Magahi,maga1260,Eurasia,25.0915,85.3335,indo1319,Indo-European
2455_Slovenian_slov1268,Slovenian,slov1268,Eurasia,46.2543,14.7766,indo1319,Indo-European
2456_PurikShamNubra_puri1258,Purik-Sham-Nubra,puri1258,Eurasia,34.3386,76.0127,sino1245,Sino-Tibetan
2457_Mandarin_Chinese_mand1415,Mandarin Chinese,mand1415,Eurasia,40.0209,116.228,sino1245,Sino-Tibetan
2458_Modern_Greek_mode1248,Modern Greek,mode1248,Eurasia,38.36,23.13,indo1319,Indo-European
2459_KamasKoibal_kama1351,Kamas-Koibal,kama1351,Eurasia,55.07,94.83,ural1272,Uralic
2460_KomiZyrian_komi1268,Komi-Zyrian,komi1268,Eurasia,64.0527,54.946,ural1272,Uralic
2461_Nganasan_ngan1291,Nganasan,ngan1291,Eurasia,73.1354,86.2106,ural1272,Uralic
2462_Vietnamese_viet1252,Vietnamese,viet1252,Eurasia,20.681188,105.774071,aust1305,Austroasiatic
2463_Dhimal_dhim1246,Dhimal,dhim1246,Eurasia,26.6283,88.3798,sino1245,Sino-Tibetan
2464_Mongolian_mong1331,Mongolian,mong1331,Eurasia,,,mong1349,Mongolic-Khitan
2465_Andi_andi1255,Andi,andi1255,Eurasia,42.8078,46.2919,nakh1245,Nakh-Daghestanian
2466_Urdu_urdu1245,Urdu,urdu1245,Eurasia,25.0,67.0,indo1319,Indo-European
2467_Avar_avar1256,Avar,avar1256,Eurasia,41.7047,46.558,nakh1245,Nakh-Daghestanian
2468_Abkhazian_abkh1244,Abkhaz,abkh1244,Eurasia,43.056218,41.159115,abkh1242,Abkhaz-Adyge
2469_Forest_Enets_fore1265,Forest Enets,fore1265,Eurasia,69.9829,88.2121,ural1272,Uralic
2470_Western_Frisian_west2354,Western Frisian,west2354,Eurasia,53.143,5.86091,indo1319,Indo-European
2471_Tai_Daeng_taid1249,Tai Daeng,taid1249,Eurasia,20.4559,104.625,taik1256,Tai-Kadai
2472_Southern_Thai_sout2746,Southern Thai,sout2746,Eurasia,6.85668,99.7031,taik1256,Tai-Kadai
2473_Elfdalian_elfd1234,Elfdalian,elfd1234,Eurasia,,,indo1319,Indo-European
2474_Chenchu_chen1255,Chenchu,chen1255,Eurasia,15.8787,79.2534,drav1251,Dravidian
2475_Northern_Mansi_mans1258,Northern Mansi,mans1258,Eurasia,64.4118,61.344,ural1272,Uralic
2476_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2477_Dongxiang_dong1285,Dongxiang,dong1285,Eurasia,35.5808,103.558,mong1349,Mongolic-Khitan
2478_Occitan_occi1239,Occitan,occi1239,Eurasia,44.1415,6.82979,indo1319,Indo-European
2479_Eastern_Panjabi_panj1256,Eastern Panjabi,panj1256,Eurasia,30.0368,75.6702,indo1319,Indo-European
2480_Czech_czec1258,Czech,czec1258,Eurasia,49.873398,15.10437,indo1319,Indo-European
2481_Konda_kond1303,Yaben (Konda),kond1303,Pacific,-1.82635,132.06,kond1302,Konda-Yahadian
2482_Tundra_Nenets_nene1249,Tundra Nenets,nene1249,Eurasia,66.1775,71.0234,ural1272,Uralic
2483_Sichuan_Yi_sich1238,Sichuan Yi,sich1238,Eurasia,28.1947,102.121,sino1245,Sino-Tibetan
2484_Northern_Kurdish_nort2641,Northern Kurdish,nort2641,Eurasia,37.0,43.0,indo1319,Indo-European
2485_Selkup_selk1253,Selkup,selk1253,Eurasia,59.9409,82.3004,ural1272,Uralic
2486_Northern_Qiang_nort2722,Northern Qiang,nort2722,Eurasia,32.2766,103.192,sino1245,Sino-Tibetan
2487_Arbereshe_Albanian_arbe1236,Arbëreshë Albanian,arbe1236,Eurasia,38.911,16.7164,indo1319,Indo-European
2488_Lithuanian_lith1251,Lithuanian,lith1251,Eurasia,55.1429,23.9601,indo1319,Indo-European
2489_Khams_Tibetan_kham1282,Khams Tibetan,kham1282,Eurasia,31.9313,91.7062,sino1245,Sino-Tibetan
2490_Veps_veps1250,Veps,veps1250,Eurasia,60.3353,34.7865,ural1272,Uralic
2491_Myeik_merg1238,Myeik,merg1238,Eurasia,,,sino1245,Sino-Tibetan
2492_Northeastern_Thai_nort2741,Northeastern Thai,nort2741,Eurasia,16.03,103.67,taik1256,Tai-Kadai
2493_Standard_Latvian_stan1325,Standard Latvian,stan1325,Eurasia,57.0,24.0,indo1319,Indo-European
2494_Ter_Saami_ters1235,Ter Saami,ters1235,Eurasia,67.2458,38.5061,ural1272,Uralic
2495_Odia_oriy1255,Odia,oriy1255,Eurasia,21.0,85.0,indo1319,Indo-European
2496_Northeastern_Thai_nort2741,Northeastern Thai,nort2741,Eurasia,16.03,103.67,taik1256,Tai-Kadai
2497_Pite_Saami_pite1240,Pite Saami,pite1240,Eurasia,66.4011,17.4261,ural1272,Uralic
2498_Eastern_Balochi_east2304,Eastern Balochi,east2304,Eurasia,28.0,62.0,indo1319,Indo-European
2499_Serbian_serb1264,Serbian Standard,serb1264,Eurasia,44.3238,21.9192,indo1319,Indo-European
2500_Bashkir_bash1264,Bashkir,bash1264,Eurasia,53.5967,56.5594,turk1311,Turkic
2501_Tu_tuuu1240,Tu,tuuu1240,Eurasia,36.8177,102.117,mong1349,Mongolic-Khitan
2502_Shumcho_shum1243,Shumcho,shum1243,Eurasia,31.6862,78.3865,sino1245,Sino-Tibetan
2503_Ukrainian_ukra1253,Ukrainian,ukra1253,Eurasia,49.796,29.945,indo1319,Indo-European
2504_Lowa_lowa1242,Lowa,lowa1242,Eurasia,29.0324,83.8959,sino1245,Sino-Tibetan
2505_Scots_scot1243,Scots,scot1243,Eurasia,55.886945,-3.710133,indo1319,Indo-European
2506_Eastern_Mari_east2328,Eastern Mari,east2328,Eurasia,55.8307,48.405,ural1272,Uralic
2507_Shan_shan1277,Shan,shan1277,Eurasia,21.5995,98.0342,taik1256,Tai-Kadai
2508_Sindhi_sind1272,Sindhi,sind1272,Eurasia,26.0,69.0,indo1319,Indo-European
2509_Ossetian_osse1243,Modern Ossetic,osse1243,Eurasia,42.98,44.61,indo1319,Indo-European
2510_Mehri_mehr1241,Mehri,mehr1241,Eurasia,16.793,52.473,afro1255,Afro-Asiatic
