ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Glottolog_Name
2231_Shixing_shix1238,Shixing,Eurasia,28.3895,100.4,shix1238,sxg,sino1245,Sino-Tibetan,Shixing
2232_Upper_Saxon_uppe1400,Central East Middle German,Eurasia,51.152,12.692,uppe1400,sxu,indo1319,Indo-European,Central East Middle German
2233_Vietnamese_viet1252,Vietnamese,Eurasia,20.681188,105.774071,viet1252,vie,aust1305,Austroasiatic,Vietnamese
2234_Pite_Saami_pite1240,Pite Saami,Eurasia,66.4011,17.4261,pite1240,sje,ural1272,Uralic,Pite Saami
2235_North_Saami_nort2671,North Saami,Eurasia,68.725,22.1113,nort2671,sme,ural1272,Uralic,North Saami
2236_Belhariya_belh1239,Belhariya,Eurasia,26.9972,87.2783,belh1239,byw,sino1245,Sino-Tibetan,Belhariya
2237_Hunzib_hunz1247,Hunzib,Eurasia,42.0808,46.1369,hunz1247,huz,nakh1245,Nakh-Daghestanian,Hunzib
2238_Evenki_even1259,Evenki,Eurasia,61.972,94.689,even1259,evn,tung1282,Tungusic,Evenki
2239_Hmong_Njua_hmon1264,Hmong Njua,Eurasia,22.5638,101.95,hmon1264,hnj,hmon1336,Hmong-Mien,Hmong Njua
2240_Udmurt_udmu1245,Udmurt,Eurasia,56.12921,52.63548,udmu1245,udm,ural1272,Uralic,Udmurt
2241_Eastern_Mari_east2328,Eastern Mari,Eurasia,55.8307,48.405,east2328,mhr,ural1272,Uralic,Eastern Mari
2242_East_Yugur_east2337,East Yugur,Eurasia,37.9882,101.762,east2337,yuy,mong1349,Mongolic-Khitan,East Yugur
2243_Moksha_moks1248,Moksha,Eurasia,54.1855,42.6728,moks1248,mdf,ural1272,Uralic,Moksha
2244_Lithuanian_lith1251,Lithuanian,Eurasia,55.1429,23.9601,lith1251,lit,indo1319,Indo-European,Lithuanian
2245_Moksha_moks1248,Moksha,Eurasia,54.1855,42.6728,moks1248,mdf,ural1272,Uralic,Moksha
2246_Lao_laoo1244,Lao,Eurasia,19.0,102.46,laoo1244,lao,taik1256,Tai-Kadai,Lao
2247_Rajbanshi_rajb1243,Rajbanshi,Eurasia,26.521945,88.038582,rajb1243,rjs,indo1319,Indo-European,Rajbanshi
2248_Estonian_esto1258,Estonian,Eurasia,58.55,25.82,esto1258,ekk,ural1272,Uralic,Estonian
2249_Bakhtiari_bakh1245,Bakhtiari,Eurasia,32.0163,49.7713,bakh1245,bqi,indo1319,Indo-European,Bakhtiari
2250_Central_Kurdish_cent1972,Central Kurdish,Eurasia,35.6539,45.8077,cent1972,ckb,indo1319,Indo-European,Central Kurdish
2251_Ingush_ingu1240,Ingush,Eurasia,43.11,45.03,ingu1240,inh,nakh1245,Nakh-Daghestanian,Ingush
2252_English_stan1293,English,Eurasia,53.0,-1.0,stan1293,eng,indo1319,Indo-European,English
2253_Dupaninan_Agta_dupa1235,Dupaninan Agta,Papunesia,17.3748,122.188,dupa1235,duo,aust1307,Austronesian,Dupaninan Agta
2254_Laz_lazz1240,Laz,Eurasia,41.5004,41.9096,lazz1240,lzz,kart1248,Kartvelian,Laz
2255_Dolgan_dolg1241,Dolgan,Eurasia,71.1083,94.2936,dolg1241,dlg,turk1311,Turkic,Dolgan
2256_Darkhat_dark1243,Darkhat,Eurasia,50.623,99.4449,dark1243,drh,mong1349,Mongolic-Khitan,Darkhat
2257_Northern_Gyalrong_jiar1240,Northern Gyalrong,Eurasia,31.60295,102.22875,jiar1240,jya,sino1245,Sino-Tibetan,Northern Gyalrong
2258_Juang_juan1238,Juang,Eurasia,21.2606,85.5845,juan1238,jun,aust1305,Austroasiatic,Juang
2259_South_Azerbaijani_sout2697,South Azerbaijani,Eurasia,36.5137,48.4302,sout2697,azb,turk1311,Turkic,South Azerbaijani
2260_Kildin_Saami_kild1236,Kildin Saami,Eurasia,68.2158,35.8348,kild1236,sjd,ural1272,Uralic,Kildin Saami
2261_Russian_russ1263,Russian,Eurasia,59.0,50.0,russ1263,rus,indo1319,Indo-European,Russian
2262_Irish_iris1253,Irish,Eurasia,53.2186,-7.61509,iris1253,gle,indo1319,Indo-European,Irish
2263_Lowa_lowa1242,Lowa,Eurasia,29.0324,83.8959,lowa1242,loy,sino1245,Sino-Tibetan,Lowa
2264_Stod_Bhoti_stod1241,Stod Bhoti,Eurasia,32.497,77.116,stod1241,sbu,sino1245,Sino-Tibetan,Stod Bhoti
2265_Danish_dani1285,Danish,Eurasia,54.8655,9.36284,dani1285,dan,indo1319,Indo-European,Danish
2266_Tajik_taji1245,Tajik,Eurasia,38.8213,68.5549,taji1245,tgk,indo1319,Indo-European,Tajik
2267_Yongning_Na_yong1270,Narua,Eurasia,27.8,100.9,yong1270,nru,sino1245,Sino-Tibetan,Narua
2268_Besermyan_bese1243,Besermyan,Eurasia,,,bese1243,,ural1272,Uralic,Besermyan
2269_French_stan1290,French,Eurasia,48.0,2.0,stan1290,fra,indo1319,Indo-European,French
2270_Ishkashimi_ishk1246,Ishkashimi,Eurasia,36.67,71.55,ishk1246,isk,indo1319,Indo-European,Ishkashimi
2271_KazymBerezoverSuryskarer_Khanty_khan1273,Kazym-Berezover-Suryskarer Khanty,Eurasia,62.4308,66.1218,khan1273,kca,ural1272,Uralic,Kazym-Berezover-Suryskarer Khanty
2272_Swiss_German_swis1247,Central Alemannic,Eurasia,47.0516,8.46419,swis1247,gsw,indo1319,Indo-European,Central Alemannic
2273_Western_Mari_west2392,Western Mari,Eurasia,56.22,46.569,west2392,mrj,ural1272,Uralic,Western Mari
2274_Czech_czec1258,Czech,Eurasia,49.873398,15.10437,czec1258,ces,indo1319,Indo-European,Czech
2275_Maltese_malt1254,Maltese,Eurasia,35.8884,14.4508,malt1254,mlt,afro1255,Afro-Asiatic,Maltese
2276_Chechen_chec1245,Chechen,Eurasia,43.5,45.5,chec1245,che,nakh1245,Nakh-Daghestanian,Chechen
2277_Kannada_nucl1305,Kannada,Eurasia,13.5878,76.1198,nucl1305,kan,drav1251,Dravidian,Kannada
2278_Mirandese_mira1251,Mirandese,Eurasia,41.5375,-6.38371,mira1251,mwl,indo1319,Indo-European,Mirandese
2279_KazymBerezoverSuryskarer_Khanty_khan1273,Kazym-Berezover-Suryskarer Khanty,Eurasia,62.4308,66.1218,khan1273,kca,ural1272,Uralic,Kazym-Berezover-Suryskarer Khanty
2280_Tshangla_tsha1245,Tshangla,Eurasia,27.3694,91.7741,tsha1245,tsj,sino1245,Sino-Tibetan,Tshangla
2281__,,,,,,,,,
2282_Lithuanian_lith1251,Lithuanian,Eurasia,55.1429,23.9601,lith1251,lit,indo1319,Indo-European,Lithuanian
2283_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2284_JudeoTat_jude1256,Judeo-Tat,Eurasia,42.068306,48.264749,jude1256,jdt,indo1319,Indo-European,Judeo-Tat
2285_Ladino_ladi1251,Ladino,Eurasia,41.205,28.6632,ladi1251,lad,indo1319,Indo-European,Ladino
2286_Northern_Yukaghir_nort2745,Northern Yukaghir,Eurasia,70.498,157.853,nort2745,ykg,yuka1259,Yukaghir,Northern Yukaghir
2287_Korean_kore1280,Korean,Eurasia,37.5,128.0,kore1280,kor,kore1284,Koreanic,Korean
2288_Even_even1260,Even,Eurasia,70.6687,130.914,even1260,eve,tung1282,Tungusic,Even
2289_Munji_munj1244,Munji,Eurasia,35.9321,70.9404,munj1244,mnj,indo1319,Indo-European,Munji
2290_Brahui_brah1256,Brahui,Eurasia,29.04,66.56,brah1256,brh,drav1251,Dravidian,Brahui
2291_Naukan_Yupik_nauk1242,Naukan Yupik,Eurasia,65.5184,-171.755,nauk1242,ynk,eski1264,Eskimo-Aleut,Naukan Yupik
2292_Evenki_even1259,Evenki,Eurasia,61.972,94.689,even1259,evn,tung1282,Tungusic,Evenki
2293_Kuvi_kuvi1243,Kuvi,Eurasia,18.8832,83.7552,kuvi1243,kxv,drav1251,Dravidian,Kuvi
2294_Thakali_thak1245,Thakali,Eurasia,28.7014,83.6466,thak1245,ths,sino1245,Sino-Tibetan,Thakali
2295_Mundari_mund1320,Mundari,Eurasia,23.03,85.85,mund1320,unr,aust1305,Austroasiatic,Mundari
2296_North_Azerbaijani_nort2697,North Azerbaijani,Eurasia,40.9777,46.4737,nort2697,azj,turk1311,Turkic,North Azerbaijani
2297_Itelmen_itel1242,West Itelmen,Eurasia,56.046173,156.30704,itel1242,itl,chuk1271,Chukotko-Kamchatkan,West Itelmen
2298_Puxi_puxi1242,Puxi,Eurasia,,,puxi1242,,sino1245,Sino-Tibetan,Puxi
2299_Bujhyal_bujh1238,Bujhyal,Eurasia,28.0084,84.5068,bujh1238,byh,sino1245,Sino-Tibetan,Bujhyal
2300_Laz_lazz1240,Laz,Eurasia,41.5004,41.9096,lazz1240,lzz,kart1248,Kartvelian,Laz
2301_Kangjia_kang1281,Kangjia,Eurasia,35.043,101.254,kang1281,kxs,mong1349,Mongolic-Khitan,Kangjia
2302_Maithili_mait1250,Maithili,Eurasia,26.3817,86.2211,mait1250,mai,indo1319,Indo-European,Maithili
2303_Spanish_stan1288,Spanish,Eurasia,40.4414,-1.11788,stan1288,spa,indo1319,Indo-European,Spanish
2304_Romansh_roma1326,Romansh,Eurasia,46.5538,9.92812,roma1326,roh,indo1319,Indo-European,Romansh
2305_Bondo_bond1245,Bondo,Eurasia,19.1512,83.8141,bond1245,bfw,aust1305,Austroasiatic,Bondo
2306_Balti_balt1258,Balti,Eurasia,34.4491,77.2859,balt1258,bft,sino1245,Sino-Tibetan,Balti
2307_SoluKhumbu_Sherpa_sher1255,Solu-Khumbu Sherpa,Eurasia,27.674,86.9994,sher1255,xsr,sino1245,Sino-Tibetan,Solu-Khumbu Sherpa
2308_Spanish_stan1288,Spanish,Eurasia,40.4414,-1.11788,stan1288,spa,indo1319,Indo-European,Spanish
2309_Yue_Chinese_yuec1235,Yue Chinese,Eurasia,23.0,113.0,yuec1235,yue,sino1245,Sino-Tibetan,Yue Chinese
2310_Kabardian_kaba1278,Kabardian,Eurasia,43.5082,43.3918,kaba1278,kbd,abkh1242,Abkhaz-Adyge,Kabardian
2311_Lezgian_lezg1247,Lezgian,Eurasia,41.5157,47.8951,lezg1247,lez,nakh1245,Nakh-Daghestanian,Lezgian
2312_Dagur_daur1238,Dagur,Eurasia,48.0,124.0,daur1238,dta,mong1349,Mongolic-Khitan,Dagur
2313_Humla_huml1238,Humla,Eurasia,30.1451,81.5659,huml1238,hut,sino1245,Sino-Tibetan,Humla
2314_Northeastern_Thai_nort2741,Northeastern Thai,Eurasia,16.03,103.67,nort2741,tts,taik1256,Tai-Kadai,Northeastern Thai
2315_Dhivehi_dhiv1236,Dhivehi,Eurasia,1.928498,73.54433,dhiv1236,div,indo1319,Indo-European,Dhivehi
2316_Lithuanian_lith1251,Lithuanian,Eurasia,55.1429,23.9601,lith1251,lit,indo1319,Indo-European,Lithuanian
2317_Russia_Buriat_russ1264,Russia Buriat,Eurasia,50.8533,105.564,russ1264,bxr,mong1349,Mongolic-Khitan,Russia Buriat
2318_KaraKalpak_kara1467,Kara-Kalpak,Eurasia,39.98,63.3223,kara1467,kaa,turk1311,Turkic,Kara-Kalpak
2319_Lahu_lahu1253,Lahu,Eurasia,21.2701,100.214,lahu1253,lhu,sino1245,Sino-Tibetan,Lahu
2320_Lao_laoo1244,Lao,Eurasia,19.0,102.46,laoo1244,lao,taik1256,Tai-Kadai,Lao
2321_Northern_Pashto_nort2646,Northern Pashto,Eurasia,34.0,71.33,nort2646,pbu,indo1319,Indo-European,Northern Pashto
2322_Central_Pashto_cent1973,Central Pashto,Eurasia,31.9153,69.4529,cent1973,pst,indo1319,Indo-European,Central Pashto
2323_Hakka_Chinese_hakk1236,Hakka Chinese,Eurasia,25.0,116.0,hakk1236,hak,sino1245,Sino-Tibetan,Hakka Chinese
2324_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2325_Ligurian_ligu1248,Ligurian,Eurasia,44.0816,7.90522,ligu1248,lij,indo1319,Indo-European,Ligurian
2326_Votic_voti1245,Votic,Eurasia,59.3802,28.6235,voti1245,vot,ural1272,Uralic,Votic
2327_Khams_Tibetan_kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,kham1282,khg,sino1245,Sino-Tibetan,Khams Tibetan
2328_Khams_Tibetan_kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,kham1282,khg,sino1245,Sino-Tibetan,Khams Tibetan
2329_Tsez_dido1241,Tsez,Eurasia,42.2646,45.8096,dido1241,ddo,nakh1245,Nakh-Daghestanian,Tsez
2330_Wymysorys_wymy1235,Wymysorys,Eurasia,49.91617,19.15195,wymy1235,wym,indo1319,Indo-European,Wymysorys
2331_Gagauz_gaga1249,Gagauz,Eurasia,44.5988,28.0277,gaga1249,gag,turk1311,Turkic,Gagauz
2332_Northwestern_Pakhto_nort2647,Northwestern Pakhto,Eurasia,,,nort2647,,indo1319,Indo-European,Northwestern Pakhto
2333_Southern_Thai_sout2746,Southern Thai,Eurasia,6.85668,99.7031,sout2746,sou,taik1256,Tai-Kadai,Southern Thai
2334_Friulian_friu1240,Friulian,Eurasia,46.1473,13.0493,friu1240,fur,indo1319,Indo-European,Friulian
2335_Lak_lakk1252,Lak,Eurasia,42.1328,47.0809,lakk1252,lbe,nakh1245,Nakh-Daghestanian,Lak
2336_Kunigami_kuni1268,Kunigami,Eurasia,26.5911,128.068,kuni1268,xug,japo1237,Japonic,Kunigami
2337_Luxembourgish_luxe1241,Moselle Franconian,Eurasia,49.6839,6.14931,luxe1241,ltz,indo1319,Indo-European,Moselle Franconian
2338_Burmese_nucl1310,Burmese,Eurasia,20.7926,93.9665,nucl1310,mya,sino1245,Sino-Tibetan,Burmese
2339_Sauria_Paharia_saur1249,Sauria Paharia,Eurasia,24.8124,87.6432,saur1249,mjt,drav1251,Dravidian,Sauria Paharia
2340_Basque_basq1248,Basque,Eurasia,43.2787,-1.31622,basq1248,eus,,,Basque
2341_Laz_lazz1240,Laz,Eurasia,41.5004,41.9096,lazz1240,lzz,kart1248,Kartvelian,Laz
2342_Nepali_nepa1254,Nepali,Eurasia,28.0,85.0,nepa1254,npi,indo1319,Indo-European,Nepali
2343_Rusyn_rusy1239,Rusyn,Eurasia,48.7171,22.9579,rusy1239,rue,indo1319,Indo-European,Rusyn
2344_Gurung_guru1261,Gurung,Eurasia,27.41687,86.28988,guru1261,gvr,sino1245,Sino-Tibetan,Gurung
2345_Western_Balochi_west2368,Western Balochi,Eurasia,37.83,62.17,west2368,bgn,indo1319,Indo-European,Western Balochi
2346_Baima_baim1244,Baima,Eurasia,33.1001,103.952,baim1244,bqh,sino1245,Sino-Tibetan,Baima
2347_Besisi_besi1244,Besisi,Eurasia,2.717,101.676,besi1244,mhe,aust1305,Austroasiatic,Besisi
2348_Western_Balochi_west2368,Western Balochi,Eurasia,37.83,62.17,west2368,bgn,indo1319,Indo-European,Western Balochi
2349_Adyghe_adyg1241,Adyghe,Eurasia,44.0,39.33,adyg1241,ady,abkh1242,Abkhaz-Adyge,Adyghe
2350_Dakpakha_dakp1242,Dakpakha,Eurasia,27.3762,91.8245,dakp1242,dka,sino1245,Sino-Tibetan,Dakpakha
2351_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2352_Lizu_lizu1234,Lizu,Eurasia,28.333425,101.350309,lizu1234,,sino1245,Sino-Tibetan,Lizu
2353_Udmurt_udmu1245,Udmurt,Eurasia,56.12921,52.63548,udmu1245,udm,ural1272,Uralic,Udmurt
2354_Betta_Kurumba_bett1235,Betta Kurumba,Eurasia,11.6385,76.6064,bett1235,xub,drav1251,Dravidian,Betta Kurumba
2355_Kumyk_kumy1244,Kumyk,Eurasia,43.0,47.0,kumy1244,kum,turk1311,Turkic,Kumyk
2356_Chantyal_chan1310,Chantyal,Eurasia,28.684,83.4488,chan1310,chx,sino1245,Sino-Tibetan,Chantyal
2357_Bhojpuri_bhoj1244,Bhojpuri,Eurasia,26.458455,84.817115,bhoj1244,bho,indo1319,Indo-European,Bhojpuri
2358_Gheg_Albanian_gheg1238,Gheg Albanian,Eurasia,42.317,21.3837,gheg1238,aln,indo1319,Indo-European,Gheg Albanian
2359_Ho_hooo1248,Ho,Eurasia,23.9596,87.1188,hooo1248,hoc,aust1305,Austroasiatic,Ho
2360_Rawang_rawa1265,Rawang,Eurasia,27.1027,97.0738,rawa1265,raw,sino1245,Sino-Tibetan,Rawang
2361_Saek_saek1240,Saek,Eurasia,17.4558,104.787,saek1240,skb,taik1256,Tai-Kadai,Saek
2362_Chukchi_chuk1273,Chukchi,Eurasia,68.6436,170.045,chuk1273,ckt,chuk1271,Chukotko-Kamchatkan,Chukchi
2363_Macedonian_mace1250,Macedonian,Eurasia,41.5957,21.7932,mace1250,mkd,indo1319,Indo-European,Macedonian
2364_GorumParenga_pare1266,Gorum-Parenga,Eurasia,19.075,83.9723,pare1266,pcj,aust1305,Austroasiatic,Gorum-Parenga
2365_Tausug_taus1251,Tausug,Papunesia,5.12236,118.88,taus1251,tsg,aust1307,Austronesian,Tausug
2366_LehKenhat_lada1244,Leh Ladakhi,Eurasia,33.468,80.6013,lada1244,lbj,sino1245,Sino-Tibetan,Leh Ladakhi
2367_Shan_shan1277,Shan,Eurasia,21.5995,98.0342,shan1277,shn,taik1256,Tai-Kadai,Shan
2368_Bulgarian_bulg1262,Bulgarian,Eurasia,43.3646,25.047,bulg1262,bul,indo1319,Indo-European,Bulgarian
2369_Spiti_Bhoti_spit1240,Spiti Bhoti,Eurasia,32.526,77.833,spit1240,spt,sino1245,Sino-Tibetan,Spiti Bhoti
2370_Nivkh_gily1242,Amur Nivkh,Eurasia,52.59,140.681,gily1242,niv,nivk1234,Nivkh,Amur Nivkh
2371_Laz_lazz1240,Laz,Eurasia,41.5004,41.9096,lazz1240,lzz,kart1248,Kartvelian,Laz
2372_Northern_Altai_nort2686,Northern Altai,Eurasia,50.8998,88.0672,nort2686,atv,turk1311,Turkic,Northern Altai
2373_Atayal_atay1247,Atayal,Papunesia,24.5209,121.388,atay1247,tay,aust1307,Austronesian,Atayal
2374_Lu_luuu1242,Lü,Eurasia,21.0321,101.282,luuu1242,khb,taik1256,Tai-Kadai,Lü
2375_Aragonese_arag1245,Aragonese,Eurasia,42.4669,-0.00919,arag1245,arg,indo1319,Indo-European,Aragonese
2376_KazymBerezoverSuryskarer_Khanty_khan1273,Kazym-Berezover-Suryskarer Khanty,Eurasia,62.4308,66.1218,khan1273,kca,ural1272,Uralic,Kazym-Berezover-Suryskarer Khanty
2377_Brahui_brah1256,Brahui,Eurasia,29.04,66.56,brah1256,brh,drav1251,Dravidian,Brahui
2378_Faroese_faro1244,Faroese,Eurasia,62.0732,-6.88497,faro1244,fao,indo1319,Indo-European,Faroese
2379_Dzalakha_dzal1238,Dzalakha,Eurasia,27.7855,91.374,dzal1238,dzl,sino1245,Sino-Tibetan,Dzalakha
2380_Tibetan_tibe1272,Tibetan,Eurasia,28.3681,90.1872,tibe1272,bod,sino1245,Sino-Tibetan,Tibetan
2381_Basque_Souletin_basq1250,Basque Souletin,Eurasia,,,basq1250,,basq1248,Basque,"Basque, Souletin"
2382_Kirghiz_kirg1245,Kirghiz,Eurasia,42.0,74.0,kirg1245,kir,turk1311,Turkic,Kirghiz
2383_Darma_darm1243,Darma,Eurasia,29.8629,80.5439,darm1243,drd,sino1245,Sino-Tibetan,Darma
2384_KomiYazva_komi1277,Komi-Yazva,Eurasia,60.717,55.756,komi1277,,ural1272,Uralic,Komi-Yazva
2385_Lao_laoo1244,Lao,Eurasia,19.0,102.46,laoo1244,lao,taik1256,Tai-Kadai,Lao
2386_Ksingmul_puoc1238,Ksingmul,Eurasia,20.8862,103.931,puoc1238,puo,aust1305,Austroasiatic,Ksingmul
2387_Telugu_telu1262,Telugu,Eurasia,16.4529,78.7024,telu1262,tel,drav1251,Dravidian,Telugu
2388_Eastern_Newari_east2773,Eastern Newari,Eurasia,27.576985,86.033964,east2773,,sino1245,Sino-Tibetan,Eastern Newari
2389_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2390_Bats_bats1242,Bats,Eurasia,42.1806,45.344,bats1242,bbl,nakh1245,Nakh-Daghestanian,Bats
2391_LamjungMelamchi_Yolmo_hela1238,Lamjung-Melamchi Yolmo,Eurasia,27.9212,85.6289,hela1238,scp,sino1245,Sino-Tibetan,Lamjung-Melamchi Yolmo
2392_Svan_svan1243,Svan,Eurasia,42.9134,42.5915,svan1243,sva,kart1248,Kartvelian,Svan
2393_Kyerung_kyer1238,Kyerung,Eurasia,28.2922,85.4257,kyer1238,kgy,sino1245,Sino-Tibetan,Kyerung
2394_Dzongkha_dzon1239,Dzongkha,Eurasia,27.410786,89.581604,dzon1239,dzo,sino1245,Sino-Tibetan,Dzongkha
2395_Ket_kett1243,Ket,Eurasia,63.7551,87.5466,kett1243,ket,yeni1252,Yeniseian,Ket
2396_Wayu_wayu1241,Wayu,Eurasia,27.3047,86.1227,wayu1241,vay,sino1245,Sino-Tibetan,Wayu
2397_Paiwan_paiw1248,Paiwan,Papunesia,22.3271,120.806,paiw1248,pwn,aust1307,Austronesian,Paiwan
2398_German_stan1295,German,Eurasia,48.649,12.4676,stan1295,deu,indo1319,Indo-European,German
2399_Eastern_Yiddish_east2295,Eastern Yiddish,Eurasia,51.75,19.42,east2295,ydd,indo1319,Indo-European,Eastern Yiddish
2400_Udmurt_udmu1245,Udmurt,Eurasia,56.12921,52.63548,udmu1245,udm,ural1272,Uralic,Udmurt
2401_Kabardian_kaba1278,Kabardian,Eurasia,43.5082,43.3918,kaba1278,kbd,abkh1242,Abkhaz-Adyge,Kabardian
2402_Tundra_Nenets_nene1249,Tundra Nenets,Eurasia,66.1775,71.0234,nene1249,yrk,ural1272,Uralic,Tundra Nenets
2403_Karaim_kara1464,Karaim,Eurasia,54.5534,25.1054,kara1464,kdr,turk1311,Turkic,Karaim
2404_Varli_varl1238,Varli,Eurasia,20.5635,73.2975,varl1238,vav,indo1319,Indo-European,Varli
2405_Dutch_dutc1256,Dutch,Eurasia,52.0,5.0,dutc1256,nld,indo1319,Indo-European,Dutch
2406_Welsh_wels1247,Welsh,Eurasia,52.0,-4.0,wels1247,cym,indo1319,Indo-European,Welsh
2407_Japhug_japh1234,Japhug,Eurasia,32.1,102.36,japh1234,,sino1245,Sino-Tibetan,Japhug
2408_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2409_Mingrelian_ming1252,Mingrelian,Eurasia,42.5129,41.8719,ming1252,xmf,kart1248,Kartvelian,Mingrelian
2410_Laz_lazz1240,Laz,Eurasia,41.5004,41.9096,lazz1240,lzz,kart1248,Kartvelian,Laz
2411_Tibetan_tibe1272,Tibetan,Eurasia,28.3681,90.1872,tibe1272,bod,sino1245,Sino-Tibetan,Tibetan
2412_Alutor_alut1245,Alutor,Eurasia,60.3844,165.653,alut1245,alr,chuk1271,Chukotko-Kamchatkan,Alutor
2413_Eastern_Mari_east2328,Eastern Mari,Eurasia,55.8307,48.405,east2328,mhr,ural1272,Uralic,Eastern Mari
2414_Northeastern_Thai_nort2741,Northeastern Thai,Eurasia,16.03,103.67,nort2741,tts,taik1256,Tai-Kadai,Northeastern Thai
2415_Sikkimese_sikk1242,Sikkimese,Eurasia,27.85795,88.59153,sikk1242,sip,sino1245,Sino-Tibetan,Sikkimese
2416_Turkish_nucl1301,Turkish,Eurasia,39.8667,32.8667,nucl1301,tur,turk1311,Turkic,Turkish
2417_Mingrelian_ming1252,Mingrelian,Eurasia,42.5129,41.8719,ming1252,xmf,kart1248,Kartvelian,Mingrelian
2418_Yagnobi_yagn1238,Yagnobi,Eurasia,39.1486,69.2422,yagn1238,yai,indo1319,Indo-European,Yagnobi
2419_Basque_basq1248,Basque,Eurasia,43.2787,-1.31622,basq1248,eus,,,Basque
2420_Zhongu_zhon1235,Zhongu,Eurasia,32.43582,103.44179,zhon1235,,sino1245,Sino-Tibetan,Zhongu
2421_Tibetan_tibe1272,Tibetan,Eurasia,28.3681,90.1872,tibe1272,bod,sino1245,Sino-Tibetan,Tibetan
2422_Northeastern_Thai_nort2741,Northeastern Thai,Eurasia,16.03,103.67,nort2741,tts,taik1256,Tai-Kadai,Northeastern Thai
2423_Shan_shan1277,Shan,Eurasia,21.5995,98.0342,shan1277,shn,taik1256,Tai-Kadai,Shan
2424_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2425_Catalan_stan1289,Catalan,Eurasia,41.453,1.569,stan1289,cat,indo1319,Indo-European,Catalan
2426_Nyaw_nyaw1245,Nyaw,Eurasia,17.1213,104.151,nyaw1245,nyw,taik1256,Tai-Kadai,Nyaw
2427_Italian_ital1282,Italian,Eurasia,43.0464,12.6489,ital1282,ita,indo1319,Indo-European,Italian
2428_Georgian_nucl1302,Georgian,Eurasia,41.850397,43.78613,nucl1302,kat,kart1248,Kartvelian,Georgian
2429_Northern_Qiang_nort2722,Northern Qiang,Eurasia,32.2766,103.192,nort2722,cng,sino1245,Sino-Tibetan,Northern Qiang
2430_Cebuano_cebu1242,Cebuano,Papunesia,8.38799,124.367,cebu1242,ceb,aust1307,Austronesian,Cebuano
2431_Central_Pashto_cent1973,Central Pashto,Eurasia,31.9153,69.4529,cent1973,pst,indo1319,Indo-European,Central Pashto
2432_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2433_Khakas_khak1248,Khakas,Eurasia,50.7393,107.169,khak1248,kjh,turk1311,Turkic,Khakas
2434_Vach_Khanty_vach1239,Vach Khanty,Eurasia,,,vach1239,,ural1272,Uralic,Vach Khanty
2435_Gata_gata1239,Gata',Eurasia,18.6076,82.984,gata1239,gaq,aust1305,Austroasiatic,Gata'
2436_Mingrelian_ming1252,Mingrelian,Eurasia,42.5129,41.8719,ming1252,xmf,kart1248,Kartvelian,Mingrelian
2437_Sindhi_sind1272,Sindhi,Eurasia,26.0,69.0,sind1272,snd,indo1319,Indo-European,Sindhi
2438_Arbereshe_Albanian_arbe1236,Arbëreshë Albanian,Eurasia,38.911,16.7164,arbe1236,aae,indo1319,Indo-European,Arbëreshë Albanian
2439_Kurtokha_kurt1248,Kurtokha,Eurasia,27.5365,90.9822,kurt1248,xkz,sino1245,Sino-Tibetan,Kurtokha
2440_Karata_kara1474,Karata,Eurasia,42.6501,46.3151,kara1474,kpt,nakh1245,Nakh-Daghestanian,Karata
2441_Norwegian_norw1258,Norwegian,Eurasia,59.92,10.71,norw1258,nor,indo1319,Indo-European,Norwegian
2442_South_Estonian_sout2679,South Estonian,Eurasia,57.85,27.0,sout2679,vro,ural1272,Uralic,South Estonian
2443_Romanian_roma1327,Romanian,Eurasia,46.3913,24.2256,roma1327,ron,indo1319,Indo-European,Romanian
2444_Sakha_yaku1245,Sakha,Eurasia,61.6974,133.98,yaku1245,sah,turk1311,Turkic,Sakha
2445_Northwestern_Kolami_nort2699,Northwestern Kolami,Eurasia,20.1022,78.4934,nort2699,kfb,drav1251,Dravidian,Northwestern Kolami
2446_Karelian_kare1335,Karelian,Eurasia,65.1691,30.8655,kare1335,krl,ural1272,Uralic,Karelian
2447_Slovak_slov1269,Slovak,Eurasia,48.545705,18.78479,slov1269,slk,indo1319,Indo-European,Slovak
2448_Liv_livv1244,Liv,Eurasia,57.566,22.0262,livv1244,liv,ural1272,Uralic,Liv
