ID,Name,Description,BIPA
BIPA_tswh_u0074u0320u0283u02B7u02B0,t̠ʃʷʰ,labialized aspirated voiceless post-alveolar sibilant affricate consonant,tʃʷʰ
BIPA_o_u00F8u0320,ø̠,retracted rounded close-mid front vowel,ø̠
BIPA_ue_u0075u1EBD,uẽ,from rounded close back to nasalized unrounded close-mid front diphthong,uẽ
BIPA_n_u0273,ɳ,voiced retroflex nasal consonant,ɳ
BIPA_iu_u0069u0324u1E73,i̤ṳ,from breathy unrounded close front to breathy rounded close back diphthong,i̤ṳ
BIPA_iae_u0069u00E6,iæ,from unrounded close front to unrounded near-open front diphthong,iæ
BIPA_mh_u006Du0266,mɦ,breathy voiced bilabial nasal consonant,mʱ
UNK_ow_u006Fu0077,ow,,
BIPA_n_u006Eu003A,n:,long voiced alveolar nasal consonant,nː
BIPA_k_u006Bu02C0,kˀ,glottalized voiceless velar stop consonant,kˀ
BIPA_dzh_u0064u0291u02B1,dʑʱ,breathy voiced alveolo-palatal sibilant affricate consonant,dʑʱ
BIPA_ng_u014Bu0324u01C0,ŋ̤ǀ,breathy voiced dental nasal-click consonant,ŋǀʱ
BIPA_md_u0271u00F0,ɱð,advanced pre-nasalized voiced alveolar stop consonant,ⁿd̟
BIPA_ndz_u006Eu0064u0292,ndʒ,from voiced alveolar nasal to voiced post-alveolar sibilant affricate cluster,ndʒ
BIPA_ng_u014Bu0325u01C3u0320u02C0,ŋ̥ǃ̠ˀ,retracted pre-nasalized glottalized voiceless alveolar click consonant,ⁿǃ̠ˀ
BIPA_o_u00F5u031E,õ̞,nasalized rounded mid back vowel,õ̞
BIPA_ia_u0069u0061u031F,ia̟,from unrounded close front to advanced unrounded open front diphthong,ia̟
BIPA_wo_u026Fu006F,ɯo,from unrounded close back to rounded close-mid back diphthong,ɯo
UNK_ll_u026Cu006C,ɬl,,
BIPA_pt_u0070u0074,pt,voiceless bilabial-and-alveolar stop consonant,pt
BIPA_u_u1E73,ṳ,breathy rounded close back vowel,ṳ
BIPA_o_u006Fu031Eu0330,o̞̰,creaky rounded mid back vowel,o̞̰
BIPA_hb_u02B0u0062,ʰb,pre-aspirated voiced bilabial stop consonant,ʰb
BIPA_sj_u0073u02B2u02D0,sʲː,palatalized long voiceless alveolar sibilant fricative consonant,sʲː
BIPA_i_u0259u0069,əi,from unrounded mid central to unrounded close front diphthong,əi
BIPA_e_u025Cu0339,ɜ̹,more-rounded unrounded open-mid central vowel,ɜ̹
BIPA_tsj_u0074u032Au02E2u02B2,t̪ˢʲ,palatalized with-sibilant-release voiceless dental stop consonant,t̪ˢʲ
BIPA_ndj_u006Eu0064u02B2,ndʲ,pre-nasalized palatalized voiced alveolar stop consonant,ⁿdʲ
BIPA_kj_u006Bu02BCu02B2,kʼʲ,palatalized voiceless velar ejective stop consonant,k’ʲ
BIPA_kh_u006Bu0266,kɦ,breathy voiceless velar stop consonant,kʱ
UNK_ij_u0069u006A,ij,,
BIPA_k_u006Bu01C3u02BC,kǃʼ,voiceless alveolar ejective click consonant,ǃ’
BIPA_oo_u006Fu0254,oɔ,from rounded close-mid back to rounded open-mid back diphthong,oɔ
BIPA_t_u0074u032Au0319u02E4,t̪̙ˤ,pharyngealized voiceless retracted-tongue-root dental stop consonant,t̪̙ˤ
BIPA_a_u00E4u0303,ä̃,centralized nasalized unrounded open front vowel,ã̈
BIPA_dz_u0064u0320u0292u02D0,d̠ʒː,long voiced post-alveolar sibilant affricate consonant,dʒː
BIPA_e_u1E1Bu0303,ḛ̃,nasalized creaky unrounded close-mid front vowel,ḛ̃
BIPA_j_u025F,ɟ,voiced palatal stop consonant,ɟ
BIPA_uy_u0075u0079,uy,from rounded close back to rounded close front diphthong,uy
BIPA_ie_u0129u1EBDu031E,ĩẽ̞,from nasalized unrounded close front to nasalized unrounded mid front diphthong,ĩẽ̞
BIPA_ae_u00E6u02D1,æˑ,mid-long unrounded near-open front vowel,æˑ
BIPA_eo_u0065u006F,eo,from unrounded close-mid front to rounded close-mid back diphthong,eo
BIPA_a_u0251,ɑ,unrounded open back vowel,ɑ
BIPA_b_u0062u02C0,bˀ,glottalized voiced bilabial stop consonant,bˀ
BIPA_ia_u026Au032Fu0061,ɪ̯a,from non-syllabic unrounded near-close near-front to unrounded open front diphthong,ɪ̯a
BIPA_a_u0061u0324u02D1,a̤ˑ,mid-long breathy unrounded open front vowel,a̤ˑ
BIPA_gh_u0261u203Cu02B1,ɡ‼ʱ,breathy voiced retroflex click consonant,gǃǃʱ
BIPA__u02E8u02E7u02E8,˨˧˨,contour from-mid-low via-mid to-mid-low tone,²³²
BIPA_tsw_u0074u032Au0073u032Au02B7u02BC,t̪s̪ʷʼ,labialized voiceless dental ejective sibilant affricate consonant,ts̪’ʷ
BIPA_g_u0263u030A,ɣ̊,devoiced voiced velar fricative consonant,ɣ̊
BIPA_a_u0061u02D0,aː,long unrounded open front vowel,aː
BIPA_htsj_u02B0u0074u0073u02B2,ʰtsʲ,pre-aspirated palatalized voiceless alveolar sibilant affricate consonant,ʰtsʲ
BIPA_j_u025Fu0330,ɟ̰,creaky voiced palatal stop consonant,ɟ̰
BIPA_bb_u0062u03B2,bβ,voiced bilabial affricate consonant,bβ
BIPA_tr_u0074u027E,tɾ,with-trilled-release voiceless alveolar stop consonant,tʳ
BIPA_xw_u0078u02B7u02D0,xʷː,labialized long voiceless velar fricative consonant,xʷː
UNK_ndz_u207Fu0064u0347u007Au0347,ⁿd͇z͇,,
BIPA_dh_u0257u02B1,ɗʱ,breathy voiced dental implosive consonant,ɗʱ
BIPA_ccw_u0063u00E7u02B7,cçʷ,labialized voiceless palatal affricate consonant,cçʷ
BIPA_nh_u0273u02B1,ɳʱ,breathy voiced retroflex nasal consonant,ɳʱ
BIPA_mf_u0271u0325u0066,ɱ̥f,pre-nasalized voiceless labio-dental fricative consonant,ⁿf
BIPA_ndr_u207Fu0256u027D,ⁿɖɽ,pre-nasalized with-trilled-release voiced retroflex stop consonant,ⁿɖʳ
BIPA_mbr_u006Du0062u027E,mbɾ,pre-nasalized with-trilled-release voiced bilabial stop consonant,ⁿbʳ
BIPA_ts_u0288u0282,ʈʂ,voiceless retroflex sibilant affricate consonant,ʈʂ
BIPA_tth_u0074u032Au03B8u032A,t̪θ̪,voiceless dental affricate consonant,tθ
BIPA_hz_u02B1u007A,ʱz,pre-breathy-aspirated voiced alveolar sibilant fricative consonant,ʱz
BIPA__u0259u0330,ə̰,creaky unrounded mid central vowel,ə̰
UNK_nw_u006Eu0077,nw,,
BIPA_ou_u0254u028Au032F,ɔʊ̯,from rounded open-mid back to non-syllabic rounded near-close near-back diphthong,ɔʊ̯
UNK_nn_u0272u0325u0272,ɲ̥ɲ,,
BIPA_s_u0073u032Au02D0,s̪ː,long voiceless dental sibilant fricative consonant,s̪ː
BIPA_oeu_u0153u0075u032F,œu̯,from rounded open-mid front to non-syllabic rounded close back diphthong,œu̯
BIPA_d_u1D05,ᴅ,voiced alveolar tap consonant,ɾ
BIPA_ie_u0129u1EBD,ĩẽ,from nasalized unrounded close front to nasalized unrounded close-mid front diphthong,ĩẽ
UNK_aw_u0061u0270,aɰ,,
BIPA_w_u026Fu0303u0259,ɯ̃ə,from nasalized unrounded close back to unrounded mid central diphthong,ɯ̃ə
BIPA_u_u028Au031E,ʊ̞,lowered rounded near-close near-back vowel,ʊ̞
BIPA_lw_u026Du02B7,ɭʷ,labialized voiced retroflex lateral approximant consonant,ɭʷ
BIPA_o_u006Fu031Eu0319,o̞̙,retracted-tongue-root rounded mid back vowel,o̞̙
BIPA_htsh_u02B0u0074u0073u02B0,ʰtsʰ,pre-aspirated aspirated voiceless alveolar sibilant affricate consonant,ʰtsʰ
BIPA_o_u00F8u031Eu02E4,ø̞ˤ,pharyngealized rounded mid front vowel,ø̞ˤ
BIPA_ng_u0294u014Bu01C1,ʔŋǁ,pre-glottalized voiced lateral nasal-click consonant,ˀŋǁ
BIPA_h_u0068u02D0,hː,long voiceless glottal fricative consonant,hː
BIPA_i_u0268u0259,ɨə,from unrounded close central to unrounded mid central diphthong,ɨə
BIPA_nt_u006Eu0074,nt,pre-nasalized voiceless alveolar stop consonant,ⁿt
BIPA_i_u026Au0319u02D0,ɪ̙ː,long retracted-tongue-root unrounded near-close near-front vowel,ɪ̙ː
BIPA_ej_u0065u02B2,eʲ,from unrounded close-mid front to unrounded close front diphthong,ei
BIPA_rw_u0281u02B7u02E4,ʁʷˤ,labialized pharyngealized voiced uvular fricative consonant,ʁʷˤ
BIPA_ngx_u014Bu0325u01C2u0078u02C0,ŋ̥ǂxˀ,pre-nasalized glottalized voiceless palatal click consonant,ⁿǂˀ
BIPA_j_u0294u02B2,ʔʲ,palatalized voiceless glottal stop consonant,ʔʲ
BIPA_a_u0061u0330,a̰,creaky unrounded open front vowel,a̰
BIPA_dh_u0256u0266,ɖɦ,breathy voiced retroflex stop consonant,ɖʱ
BIPA_gb_u0261u0062u02E4,ɡbˤ,pharyngealized voiced velar-and-bilabial stop consonant,gbˤ
BIPA_ua_u1E73u0061u0324,ṳa̤,from breathy rounded close back to breathy unrounded open front diphthong,ṳa̤
BIPA_a_u00E4u0320,ä̠,centralized unrounded open front vowel,ä
BIPA_rw_u0281u02B7,ʁʷ,labialized voiced uvular fricative consonant,ʁʷ
BIPA_z_u007Au0325,z̥,devoiced voiced alveolar sibilant fricative consonant,z̥
BIPA_s_u0283u02E4,ʃˤ,pharyngealized voiceless post-alveolar sibilant fricative consonant,ʃˤ
BIPA_i_u026Au0319,ɪ̙,retracted-tongue-root unrounded near-close near-front vowel,ɪ̙
BIPA_b_u0062u02BC,bʼ,voiced bilabial ejective stop consonant,b’
BIPA_tsh_u0074u0283u02B0,tʃʰ,aspirated voiceless post-alveolar sibilant affricate consonant,tʃʰ
BIPA_tx_u0074u0078,tx,with-uvular-release voiceless alveolar stop consonant,tʶ
BIPA_ng_u014B,ŋ,voiced velar nasal consonant,ŋ
BIPA_sjh_u0073u02B2u02B0,sʲʰ,palatalized aspirated voiceless alveolar sibilant fricative consonant,sʲʰ
BIPA_ie_u0069u025Bu0320,iɛ̠,from unrounded close front to retracted unrounded open-mid front diphthong,iɛ̠
BIPA_l_u0234,ȴ,voiced alveolo-palatal lateral approximant consonant,ȴ
BIPA_u_u0075u031E,u̞,lowered rounded close back vowel,u̞
BIPA_u_u0259u028A,əʊ,from unrounded mid central to rounded near-close near-back diphthong,əʊ
UNK_aj_u0061u006A,aj,,
BIPA_mgb_u006Du0261u0062,mɡb,from voiced bilabial nasal to voiced velar-and-bilabial stop cluster,mgb
BIPA_pj_u0070u02B2u02D0,pʲː,palatalized long voiceless bilabial stop consonant,pʲː
BIPA_tsh_u0074u033Au0073u033Au02B0,t̺s̺ʰ,aspirated voiceless apical alveolar sibilant affricate consonant,ts̺ʰ
BIPA_b_u02C0u0062u0349,ˀb͉,pre-glottalized unreleased voiced bilabial stop consonant,ˀb̚
BIPA_qw_u0071u02B7u02C0,qʷˀ,labialized glottalized voiceless uvular stop consonant,qʷˀ
BIPA__u0294u02D0,ʔː,long voiceless glottal stop consonant,ʔː
BIPA_nggj_u014Bu0261u02B2,ŋɡʲ,pre-nasalized palatalized voiced velar stop consonant,ⁿgʲ
BIPA_z_u0290u0330,ʐ̰,creaky voiced retroflex sibilant fricative consonant,ʐ̰
BIPA_b_u0253u0325u02D0,ɓ̥ː,long devoiced voiced bilabial implosive consonant,ɓ̥ː
UNK_iuo_u0069u032Fu0075u006F,i̯uo,,
BIPA_dlz_u0064u0324u026Eu0324,d̤ɮ̤,breathy voiced alveolar lateral affricate consonant,dɮʱ
BIPA_ndz_u006Eu0320u0324u0064u0320u0324u0292,n̠̤d̠̤ʒ,pre-nasalized voiced post-alveolar affricate consonant,ⁿdʒ
BIPA_e_u025Bu0319,ɛ̙,retracted-tongue-root unrounded open-mid front vowel,ɛ̙
BIPA_mh_u006Du02B0,mʰ,aspirated voiced bilabial nasal consonant,mʰ
BIPA_e_u025Cu02D0,ɜː,long unrounded open-mid central vowel,ɜː
BIPA_i_u0268u031Eu02D0,ɨ̞ː,long lowered unrounded close central vowel,ɨ̞ː
BIPA_i_u0069u0320,i̠,retracted unrounded close front vowel,i̠
BIPA_c_u0063u033Bu031F,c̻̟,advanced voiceless laminal palatal stop consonant,c̟̻
BIPA_wi_u026Fu026Au032F,ɯɪ̯,from unrounded close back to non-syllabic unrounded near-close near-front diphthong,ɯɪ̯
BIPA__u028Cu0303u003A,ʌ̃:,long nasalized unrounded open-mid back vowel,ʌ̃ː
BIPA_tsw_u0074u032Au0073u032Au02BCu02B7,t̪s̪ʼʷ,labialized voiceless dental ejective sibilant affricate consonant,ts̪’ʷ
BIPA_t_u0074u02BCu02D0,tʼː,long voiceless alveolar ejective stop consonant,t’ː
BIPA_ngr_u006Eu0261u027E,nɡɾ,pre-nasalized with-trilled-release voiced velar stop consonant,ⁿgʳ
BIPA_o_u0254u0324u0303u02D0,ɔ̤̃ː,long nasalized breathy rounded open-mid back vowel,ɔ̤̃ː
BIPA_y_u028E,ʎ,voiced palatal lateral approximant consonant,ʎ
BIPA_r_u0072u02E4,rˤ,pharyngealized voiced alveolar trill consonant,rˤ
BIPA_z_u0290,ʐ,voiced retroflex sibilant fricative consonant,ʐ
BIPA_k_u006Bu01C0u0294,kǀʔ,from voiceless dental click to voiceless glottal stop cluster,ǀʔ
BIPA_d_u0257u032A,ɗ̪,voiced dental implosive consonant,ɗ
UNK_ns_u006Eu032Au0073u032A,n̪s̪,,
BIPA_b_u0062u0325,b̥,devoiced voiced bilabial stop consonant,b̥
BIPA_tsjh_u0074u0320u0283u02B2u02B0,t̠ʃʲʰ,palatalized aspirated voiceless post-alveolar sibilant affricate consonant,tʃʲʰ
BIPA_ui_u0075u026Au032F,uɪ̯,from rounded close back to non-syllabic unrounded near-close near-front diphthong,uɪ̯
BIPA_e_u00EBu02D0,ëː,long centralized unrounded close-mid front vowel,eː̈
BIPA_i_u0069u0324u02D0,i̤ː,long breathy unrounded close front vowel,i̤ː
BIPA_ntrh_u207Fu0288u027Du02B0,ⁿʈɽʰ,pre-nasalized aspirated with-trilled-release voiceless retroflex stop consonant,ⁿʈʳʰ
UNK_uj_u0075u006A,uj,,
BIPA_ndr_u0273u0256u0072,ɳɖr,pre-nasalized with-trilled-release voiced retroflex stop consonant,ⁿɖʳ
BIPA_oe_u0153u0303u02D0,œ̃ː,long nasalized rounded open-mid front vowel,œ̃ː
UNK_wa_u0077u00E3,wã,,
BIPA_au_u0061u02D0u016D,aːŭ,from long unrounded open front to ultra-short rounded close back diphthong,aːŭ
BIPA_yi_u0079u0069,yi,from rounded close front to unrounded close front diphthong,yi
BIPA_hd_u02B1u0256,ʱɖ,pre-breathy-aspirated voiced retroflex stop consonant,ʱɖ
BIPA_ou_u00F8u0075,øu,from rounded close-mid front to rounded close back diphthong,øu
BIPA_dzh_u0064u033Bu0291u033Bu02B1,d̻ʑ̻ʱ,breathy voiced laminal alveolo-palatal sibilant affricate consonant,dʑ̻ʱ
BIPA_a_u0061u0324u02D0,a̤ː,long breathy unrounded open front vowel,a̤ː
UNK_t_u0074u033Au032A,t̺̪,,
BIPA_ntsw_u006Eu0320u0074u0320u0283u02B7,n̠t̠ʃʷ,pre-nasalized labialized voiceless post-alveolar sibilant affricate consonant,ⁿtʃʷ
BIPA_rj_u0072u032Au02B2,r̪ʲ,palatalized voiced dental trill consonant,r̪ʲ
BIPA_bg_u0062u02E0,bˠ,velarized voiced bilabial stop consonant,bˠ
BIPA_e_u0065u031Eu0259,e̞ə,from unrounded mid front to unrounded mid central diphthong,e̞ə
UNK_lr_u006Cu0320u02DE,l̠˞,,
BIPA_ui_u0169u026Au032Fu0303,ũɪ̯̃,from nasalized rounded close back to non-syllabic nasalized unrounded near-close near-front diphthong,ũɪ̯̃
BIPA_o_u006Fu031E,o̞,rounded mid back vowel,o̞
BIPA_au_u0061u02D0u0075,aːu,from long unrounded open front to rounded close back diphthong,aːu
BIPA_dh_u0064u032Au0324u02B1,d̪̤ʱ,breathy voiced dental stop consonant,d̪ʱ
BIPA_g_u0067,g,voiced velar stop consonant,g
BIPA_o_u00F8u0330,ø̰,creaky rounded close-mid front vowel,ø̰
BIPA_u_u0259u0303u0169,ə̃ũ,from nasalized unrounded mid central to nasalized rounded close back diphthong,ə̃ũ
BIPA_t_u0074u033Au0348,t̺͈,strong voiceless apical alveolar stop consonant,t̺͈
BIPA_ts_u02A7,ʧ,voiceless post-alveolar sibilant affricate consonant,tʃ
BIPA_dz_u0064u0347u007Au0347,d͇z͇,voiced alveolar affricate consonant,dð̠
BIPA_e_u00EB,ë,centralized unrounded close-mid front vowel,ë
BIPA_nw_u0235u02B7,ȵʷ,labialized voiced alveolo-palatal nasal consonant,ȵʷ
BIPA_hts_u02B0u0074u0320u0283u02D0,ʰt̠ʃː,pre-aspirated long voiceless post-alveolar sibilant affricate consonant,ʰtʃː
BIPA_ag_u0061u02E0,aˠ,velarized unrounded open front vowel,aˠ
BIPA_rw_u027Bu02B7,ɻʷ,labialized voiced retroflex approximant consonant,ɻʷ
BIPA_kwh_u006Bu02D0u02B7u02B0,kːʷʰ,labialized aspirated long voiceless velar stop consonant,kʷʰː
BIPA_ii_u0069u0069u032F,ii̯,long non-syllabic unrounded close front vowel,i̯ː
BIPA_ts_u0074u02E2,tˢ,voiceless alveolar sibilant affricate consonant,ts
BIPA_i_u0268u0325,ɨ̥,devoiced unrounded close central vowel,ɨ̥
BIPA_z_u0292u0324,ʒ̤,breathy voiced post-alveolar sibilant fricative consonant,ʒʱ
BIPA_e_u025Bu0306,ɛ̆,ultra-short unrounded open-mid front vowel,ɛ̆
BIPA_kpr_u006Bu0070u027E,kpɾ,with-trilled-release voiceless velar-and-bilabial stop consonant,kpʳ
BIPA_oe_u0153u031Eu02D0,œ̞ː,long lowered rounded open-mid front vowel,œ̞ː
BIPA_d_u0064u033Au02D0,d̺ː,long voiced apical alveolar stop consonant,d̺ː
UNK_iou_u0069u006Fu0075,iou,,
BIPA_ua_u0075u00E3,uã,from rounded close back to nasalized unrounded open front diphthong,uã
BIPA_a_u0251u0308,ɑ̈,centralized unrounded open back vowel,ɑ̈
BIPA_e_u025Bu0324u02D0,ɛ̤ː,long breathy unrounded open-mid front vowel,ɛ̤ː
BIPA_hz_u02B1u0290,ʱʐ,pre-breathy-aspirated voiced retroflex sibilant fricative consonant,ʱʐ
BIPA_iu_u0069u0075,iu,from unrounded close front to rounded close back diphthong,iu
UNK_jui_u006Au0075u0069,jui,,
BIPA_qw_u0071u02B7u02BC,qʷʼ,labialized voiceless uvular ejective stop consonant,qʼʷ
UNK_r_u002Au0052u032Au0325,*R̪̥,,
BIPA_ng_u207Fu0262,ⁿɢ,pre-nasalized voiced uvular stop consonant,ⁿɢ
BIPA_au_u00E4u0075u033D,äu̽,from centralized unrounded open front to mid-centralized rounded close back diphthong,äu̽
BIPA_d_u0256u0330,ɖ̰,creaky voiced retroflex stop consonant,ɖ̰
BIPA_ng_u014Bu0324u01C1,ŋ̤ǁ,breathy voiced lateral nasal-click consonant,ŋǁʱ
BIPA_s_u0282u02BC,ʂʼ,voiceless retroflex ejective sibilant fricative consonant,ʂ’
BIPA_e_u1EBDu031Eu0330,ẽ̞̰,nasalized creaky unrounded mid front vowel,ẽ̞̰
BIPA_yo_u0079u00F8,yø,from rounded close front to rounded close-mid front diphthong,yø
BIPA_w_u026Fu033D,ɯ̽,unrounded near-close near-back vowel,ɯ̽
BIPA_khw_u006Bu02B0u02B7,kʰʷ,labialized aspirated voiceless velar stop consonant,kʷʰ
BIPA_hk_u02B0u006B,ʰk,pre-aspirated voiceless velar stop consonant,ʰk
BIPA_ia_u0069u0324u0061,i̤a,from breathy unrounded close front to unrounded open front diphthong,i̤a
BIPA_yu_u0079u0075,yu,from rounded close front to rounded close back diphthong,yu
BIPA_w_u0295u02B7u02BC,ʕʷʼ,labialized voiced pharyngeal ejective fricative consonant,ʕ’ʷ
BIPA_mw_u006Du02B7,mʷ,labialized voiced bilabial nasal consonant,mʷ
BIPA_gkx_u0261u01C3u006Bu0078u02BC,ɡǃkxʼ,from voiced alveolar click to voiceless velar ejective affricate cluster,gǃkx’
BIPA_ue_u0075u1D31,uᴱ,from rounded close back to unrounded open-mid front diphthong,uɛ
BIPA_ua_u0169u00E3,ũã,from nasalized rounded close back to nasalized unrounded open front diphthong,ũã
BIPA_t_u0236u0348,ȶ͈,strong voiceless alveolo-palatal stop consonant,ȶ͈
BIPA_oe_u0254u025B,ɔɛ,from rounded open-mid back to unrounded open-mid front diphthong,ɔɛ
BIPA_au_u0251u028A,ɑʊ,from unrounded open back to rounded near-close near-back diphthong,ɑʊ
BIPA_m_u006Du0324,m̤,breathy voiced bilabial nasal consonant,mʱ
BIPA_m_u02C0u006Du02D0,ˀmː,pre-glottalized long voiced bilabial nasal consonant,ˀmː
BIPA_u_u0289u031F,ʉ̟,advanced rounded close central vowel,ʉ̟
BIPA_w_u1E85,ẅ,centralized voiced labio-velar approximant consonant,ẅ
UNK_cch_u0063u0255u02B0,cɕʰ,,
BIPA__u0259u031Fu0306,ə̟̆,ultra-short advanced unrounded mid central vowel,ə̟̆
BIPA_nth_u207Fu0074u02B0,ⁿtʰ,pre-nasalized aspirated voiceless alveolar stop consonant,ⁿtʰ
BIPA_g_u0263u0330,ɣ̰,creaky voiced velar fricative consonant,ɣ̰
BIPA_yoe_u1EF9u0153,ỹœ,from nasalized rounded close front to rounded open-mid front diphthong,ỹœ
BIPA_i_u0129u0324u02D0,ĩ̤ː,long nasalized breathy unrounded close front vowel,ĩ̤ː
BIPA_pwg_u0070u02B7u02E0,pʷˠ,labialized velarized voiceless bilabial stop consonant,pʷˠ
BIPA_ag_u0061u0319u02E0,a̙ˠ,velarized retracted-tongue-root unrounded open front vowel,a̙ˠ
BIPA_dkx_u0064u032Au02BCu006Bu0078u02BC,d̪ʼkxʼ,from voiced dental ejective stop to voiceless velar ejective affricate cluster,d̪’kx’
BIPA_b_u0062u033B,b̻,voiced laminal bilabial stop consonant,b̻
BIPA_n_u0272u003A,ɲ:,long voiced palatal nasal consonant,ɲː
BIPA__u028Cu0303,ʌ̃,nasalized unrounded open-mid back vowel,ʌ̃
BIPA_kh_u03C7u02D0u02BC,χːʼ,long voiceless uvular ejective fricative consonant,χ’ː
BIPA_tkx_u0074u02BCu006Bu0078u02BC,tʼkxʼ,from voiceless alveolar ejective stop to voiceless velar ejective affricate cluster,tʼkx’
BIPA_ndz_u0272u02A4,ɲʤ,from voiced palatal nasal to voiced post-alveolar sibilant affricate cluster,ɲdʒ
BIPA_uo_u0075u006F,uo,from rounded close back to rounded close-mid back diphthong,uo
BIPA_qhwj_u0071u02B0u02B7u02B2,qʰʷʲ,palatalized labialized aspirated voiceless uvular stop consonant,qʲʷʰ
BIPA__u0259,ə,unrounded mid central vowel,ə
BIPA_i_u0259u0303u0129,ə̃ĩ,from nasalized unrounded mid central to nasalized unrounded close front diphthong,ə̃ĩ
BIPA_dzh_u0064u0320u0292u02B1,d̠ʒʱ,breathy voiced post-alveolar sibilant affricate consonant,dʒʱ
BIPA_l_u006Cu033B,l̻,voiced laminal alveolar lateral approximant consonant,l̻
BIPA_kx_u006Bu0078u02BCu02D0,kxʼː,long voiceless velar ejective affricate consonant,kx’ː
BIPA_t_u0074u0349,t͉,unreleased voiceless alveolar stop consonant,t̚
BIPA_n_u02C0u006E,ˀn,pre-glottalized voiced alveolar nasal consonant,ˀn
BIPA_o_u00F5u003A,õ:,long nasalized rounded close-mid back vowel,õː
BIPA_qj_u0071u02B2u02BC,qʲʼ,palatalized voiceless uvular ejective stop consonant,q’ʲ
BIPA_gx_u0261u01C2u0078,ɡǂx,from voiced palatal click to voiceless velar fricative cluster,gǂx
UNK_ts_u0074u033Bu0073u033Bu032A,t̻s̻̪,,
BIPA_tw_u0074u032Au02BCu02B7,t̪ʼʷ,labialized voiceless dental ejective stop consonant,t̪’ʷ
BIPA_tkx_u0074u032Au02BCu006Bu0078u02BC,t̪ʼkxʼ,from voiceless dental ejective stop to voiceless velar ejective affricate cluster,t̪ʼkx’
BIPA_u_u1E73u0259u0324,ṳə̤,from breathy rounded close back to breathy unrounded mid central diphthong,ṳə̤
BIPA_ia_u0268u00E4u0320,ɨä̠,from unrounded close central to centralized unrounded open front diphthong,ɨä
BIPA_yae_u0079u00E6,yæ,from rounded close front to unrounded near-open front diphthong,yæ
BIPA_io_u026Au032Fu0254,ɪ̯ɔ,from non-syllabic unrounded near-close near-front to rounded open-mid back diphthong,ɪ̯ɔ
BIPA_kwh_u006Bu02B7u02B0,kʷʰ,labialized aspirated voiceless velar stop consonant,kʷʰ
BIPA_dz_u0064u0320u0292u02BC,d̠ʒʼ,voiced post-alveolar ejective sibilant affricate consonant,dʒ’
BIPA_ng_u014Bu02D0,ŋː,long voiced velar nasal consonant,ŋː
BIPA_t_u0074u033Au0349,t̺͉,unreleased voiceless apical alveolar stop consonant,t̺̚
BIPA_sw_u0073u032Au02B7u02D0,s̪ʷː,labialized long voiceless dental sibilant fricative consonant,s̪ʷː
BIPA_ou_u00F8u0075u032F,øu̯,from rounded close-mid front to non-syllabic rounded close back diphthong,øu̯
BIPA_d_u0064u003A,d:,long voiced alveolar stop consonant,dː
BIPA_hs_u02B0u0283,ʰʃ,pre-aspirated voiceless post-alveolar sibilant fricative consonant,ʰʃ
